201.4445337	2.996962187
201.4445337	2.996962187
201.4445337	2.996962187
201.4445337	2.996962187
201.4445337	2.996962187
201.4445337	2.996962187
201.4445337	2.996962187
201.4445337	2.996962187
201.4445337	2.996962187
199.6053874	2.996962187
199.6053874	2.996962187
199.6053874	2.996962187
199.6053874	2.996962187
197.8491857	2.996962187
197.8491857	2.996962187
197.0571208	2.996962187
197.0571208	2.996962187
197.0571208	2.996962187
197.0571208	2.996962187
197.0571208	2.996962187
197.0571208	2.996962187
197.0571208	2.996962187
196.1386599	3.027801462
196.1386599	3.027801462
196.1386599	3.027801462
196.1386599	3.027801462
195.5710016	3.027801462
195.5710016	3.027801462
195.5710016	3.027801462
195.5710016	3.027801462
195.5710016	3.027801462
195.3106929	3.033435839
195.3106929	3.037897151
194.723175	3.037897151
194.723175	3.037897151
194.5014162	3.044110851
194.1644265	3.044110851
194.1644265	3.076270004
193.4937374	3.076270004
193.4937374	3.076270004
193.4937374	3.076270004
193.4937374	3.076270004
193.4937374	3.076270004
193.3589314	3.076270004
193.2135075	3.079230384
193.2135075	3.079230384
193.2135075	3.079230384
193.2135075	3.079230384
192.965175	3.082883009
192.965175	3.082883009
192.9527215	3.082883009
192.681812	3.082883009
192.681812	3.082883009
192.681812	3.082883009
192.681812	3.082883009
192.681812	3.082883009
191.796803	3.082883009
191.796803	3.082883009
191.796803	3.082883009
191.796803	3.082883009
191.796803	3.082883009
191.796803	3.083027166
191.796803	3.083027166
190.9404748	3.083644275
190.9404748	3.083644275
190.9404748	3.083644275
190.9404748	3.083644275
190.9404748	3.083644275
190.9404748	3.156870838
190.9404748	3.156870838
190.9404748	3.181002432
190.9404748	3.181002432
190.9404748	3.181002432
190.9404748	3.181002432
190.9404748	3.181002432
190.9404748	3.181002432
190.9404748	3.181002432
190.9404748	3.184176848
190.9404748	3.184176848
190.9404748	3.184176848
190.7332589	3.184176848
190.7332589	3.184176848
190.7332589	3.184176848
190.7332589	3.184176848
190.7332589	3.185553635
190.7332589	3.185553635
190.7332589	3.186527023
190.7332589	3.186527023
190.7332589	3.186527023
190.7332589	3.186527023
190.7332589	3.186527023
190.7332589	3.186527023
190.7332589	3.186527023
190.7332589	3.198876421
190.7332589	3.205167902
190.7332589	3.205167902
190.7332589	3.205167902
190.7332589	3.228961457
190.7332589	3.228961457
190.7332589	3.228961457
190.7332589	3.228961457
190.7332589	3.228961457
190.7332589	3.228961457
190.7332589	3.228961457
190.6420289	3.228961457
190.6420289	3.228961457
190.6420289	3.228961457
