1.969774352	216.8668882	191.1565828	-0.944400569
2.78017012	220.6912713	191.4056945	-0.948889248
2.035788279	203.5210357	191.5882387	-0.952178464
2.606811558	220.4766105	191.7164533	-0.954488729
2.561091373	221.0423141	191.9947792	-0.955282907
2.535626915	220.7121237	192.1087709	-0.958058576
2.476608001	221.5450983	192.1540911	-0.958874365
2.829109239	219.1755485	192.188066	-0.975339381
2.067540811	206.0966307	192.350202	-0.978271289
2.586770158	213.8878793	192.5058482	-0.98108584
2.704607968	220.6778713	192.5327634	-0.981572548
2.686957617	221.2481574	192.5672662	-0.988868802
2.510381226	213.7670888	192.7053507	-0.99137057
2.957913385	226.932456	192.8390296	-0.993792519
2.287543527	205.8948765	193.0775309	-0.998113606
2.70476418	225.65261	193.1130379	-1.000674764
2.626149361	212.4240134	193.3334511	-1.002750281
2.799526264	213.0602836	193.4367184	-1.006542312
2.364114197	209.5158388	193.4753419	-1.007242462
2.86520806	222.3035834	193.7087166	-1.011686991
2.239338917	213.0692519	193.7867562	-1.013101747
2.186941656	205.9011774	194.1730832	-1.015647755
2.312857851	210.3621336	194.247338	-1.021428516
2.796017891	221.8905355	194.6348958	-1.024009216
2.676584992	212.7414564	194.8550946	-1.024681826
2.4576814	222.7232548	194.8834035	-1.025193899
2.734947994	219.7702723	195.0863824	-1.029367466
2.291594227	212.3083864	195.1537481	-1.033116494
2.867553637	220.6921137	195.3387219	-1.033932618
2.815410332	218.071469	195.4010388	-1.035060012
2.030865636	210.3491681	195.4553049	-1.040514207
2.483837489	218.7718613	195.5614353	-1.042436673
2.68791427	223.877864	195.8871809	-1.049283419
2.310592398	222.3950349	196.015417	-1.051606933
2.430950382	210.4379436	196.24885	-1.057291289
2.054194456	210.1670016	196.3075212	-1.058354789
2.288910807	215.9598164	196.4430825	-1.069600269
2.684238586	211.4390512	196.6478765	-1.073321617
2.723652096	221.9616095	196.6526134	-1.073407691
2.447165363	208.2941091	196.8220452	-1.07722177
2.629551161	220.1155222	196.9550703	-1.079639489
2.1465128	208.9033176	197.1663735	-1.085941604
2.621911277	223.277171	197.2739414	-1.087897984
2.76557851	219.6571635	197.4879447	-1.089324428
2.058176906	206.5674535	197.4990474	-1.090611209
2.668880096	221.1537273	197.7189398	-1.097267758
2.449504218	218.8255759	197.8944153	-1.100460331
2.85087471	221.1580303	198.0368295	-1.103694112
2.712051313	218.0178951	198.0626258	-1.10416353
2.796662717	225.0360243	198.3245503	-1.108929794
2.661830407	212.0662794	198.4947439	-1.112247801
2.666181721	218.5972381	198.5408891	-1.113087561
2.790051272	219.6304304	198.6770567	-1.115565565
2.046336278	213.7109584	198.8076418	-1.117941981
2.161650272	210.9082552	198.8551052	-1.118805729
2.740271595	210.4648629	199.0269042	-1.129572321
2.468170394	210.3656761	199.1466656	-1.131756362
2.287257502	213.2573499	199.268273	-1.133974066
2.659877882	221.9978082	199.4343644	-1.137003007
2.574765731	216.8555541	199.5131432	-1.138439663
2.171706578	212.6247857	199.6329489	-1.140624512
2.872386721	225.4051326	199.8265525	-1.144677753
2.62060478	213.8718801	199.8762058	-1.145583389
1.869636252	208.464566	200.2131463	-1.149290002
2.857063382	220.7847196	200.2806882	-1.15052109
2.426644942	217.0236557	200.4532491	-1.153666363
2.663060203	221.7152765	200.5058848	-1.154625754
2.254945432	217.825611	200.6336624	-1.156954761
2.904615702	214.9399498	200.8646524	-1.158318784
2.757809144	220.1358108	200.8747256	-1.158502245
2.11646248	211.2778272	200.9876575	-1.163407037
2.660772373	221.2471238	201.0377344	-1.164319791
2.836753358	222.0103925	201.3662594	-1.168279091
2.309102797	201.4445337	201.5145916	-1.170981252
2.332798478	219.8634932	201.5807142	-1.172185805
2.483142557	217.1989493	201.7020089	-1.174395423
2.106683787	211.7428986	201.867306	-1.177406633
2.172519886	210.6356874	201.9902365	-1.179646052
2.530510391	220.6860509	202.1693691	-1.182909301
2.780252736	214.0975829	202.3869211	-1.187122699
2.218363697	211.1624279	202.5440842	-1.189985924
2.859807243	221.7592608	202.676481	-1.192397955
2.849231665	220.176947	202.7955109	-1.194792753
2.491778077	214.8693966	202.9344287	-1.197323738
2.802757366	219.2646714	203.0702074	-1.199797531
2.462825756	215.9535223	203.1775327	-1.201752923
2.324708254	210.9770041	203.3898697	-1.206217714
2.714779186	219.9451573	203.4759714	-1.20778668
2.205504487	219.0742844	203.714769	-1.212138105
2.668744931	217.4490922	203.8687643	-1.212808057
2.316533097	211.1783535	203.9745429	-1.21473447
2.399221211	212.5467484	204.2136565	-1.221658421
2.200325406	216.3937184	204.4507101	-1.225978565
2.67850789	218.058969	204.5521094	-1.2278265
2.556972116	221.129138	204.699295	-1.23050886
2.063194769	208.8387605	204.8428821	-1.233125641
2.316039194	214.3464494	204.9834788	-1.235687922
2.682202253	220.3316814	205.0894203	-1.237618635
2.660507549	214.2403127	205.2075429	-1.248005316
2.284918925	219.9188207	205.3434077	-1.250486814
2.473757776	209.9266955	205.4656476	-1.25271946
2.478696505	221.4990904	205.5624006	-1.256444101
2.276308586	204.7508264	205.827396	-1.259483539
2.564772769	221.128697	205.9343367	-1.261436835
2.216696464	208.2920893	206.0406823	-1.26337926
2.293627837	215.8722081	206.2086888	-1.266447936
2.312611226	216.4328539	206.4365566	-1.267269184
2.815777952	225.4449856	206.5155861	-1.269085677
2.113969551	211.1052195	206.8000071	-1.274276604
2.824642973	219.2393081	206.9226511	-1.276514961
2.575062738	209.8558392	207.0957241	-1.279673691
2.458486046	215.1422817	207.3337073	-1.284017088
2.639285334	212.7355564	207.3372842	-1.284082369
2.555584085	220.9485466	207.5715238	-1.288901117
2.699198935	221.6697237	207.619302	-1.289773236
2.686113182	221.1376458	207.7798903	-1.29270453
2.652150864	214.6607525	208.0062942	-1.293430169
2.332366362	215.7460427	208.175859	-1.296522538
2.906343867	223.3271597	208.3035146	-1.298850604
2.449876019	216.5281191	208.4888419	-1.302230435
2.265407449	207.5151903	208.6338779	-1.305134932
2.146592282	207.3237905	208.7031543	-1.306398419
2.434970565	216.5532522	208.8524111	-1.309120616
2.700151899	221.5059595	209.0015205	-1.311840122
2.460575844	214.850945	209.2019683	-1.314331484
2.996962187	226.2057991	209.3787221	-1.317970047
2.471909354	214.2482951	209.5326398	-1.319349825
2.283538759	213.3693747	209.7030923	-1.322456825
2.462805718	209.907968	209.8618487	-1.325350628
2.942351873	221.0535564	210.0311068	-1.328435855
2.72158595	213.6366711	210.4897	-1.328932639
2.619769662	221.946313	210.6255293	-1.331403456
2.558718567	214.9732851	210.8631108	-1.33660128
2.271307574	208.5930122	211.0447615	-1.339906369
2.618724967	220.210276	211.1957009	-1.342652672
2.679320359	211.6775414	211.4259497	-1.346841992
2.393405568	208.9761647	211.8218854	-1.347763053
2.40373127	216.7288773	212.0753741	-1.352367696
2.533527755	213.9193599	212.853563	-1.355854819
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
